"country","year","current_account_balance_pct_gdp","govt_gross_debt_pct_gdp","population_millions","unemployment_rate_pct","gdp_per_capita_ppp","gdp_growth_pct","inflation_avg_cpi_pct","inflation_change_pct","region","ihs_inflation","ihs_unemployment","ihs_debt","ihs_gdp_growth"
"Guinea-Bissau",1995,-4.523,30.858,1.072,16.2,1968.51,4.016,45.133,29.957,"Sub-Saharan Africa",4.50288357447637,3.47910966319536,4.12280565867357,2.09858583037275
"Kenya",1995,-1.779,6.35,25.5,12.142,3648.4,4.287,1.554,-27.26,"Sub-Saharan Africa",1.22434854192158,3.19150914126356,2.54774512736254,2.16206785797557
"Lesotho",1995,-18.895,62.832,1.877,17.863,1624.96,4.067,9.962,2.712,"Sub-Saharan Africa",2.99443467813523,3.57666128180013,4.83367499782489,2.11083563663712
"Madagascar",1995,-7.191,95.837,12.987,14.8,1628.07,1.679,49.036,10.044,"Sub-Saharan Africa",4.58580585703459,3.38891375631858,5.25582323024476,1.29012389827566
"Malawi",1995,-2.287,18.898,10.666,7.668,944.28,13.83,83.148,48.489,"Sub-Saharan Africa",5.11380549169573,2.734427971161,3.63290255959545,3.3212918314184
"Mali",1995,-3.054,129.501,9.921,11.225,1461.68,2.997,11.643,-12.646,"Sub-Saharan Africa",3.1496914500854,3.11326885215084,5.55685069046471,1.81749734878447
"Mauritius",1995,-0.492,18.816,1.122,5.116,9934.37,4.288,6.026,-1.309,"Sub-Saharan Africa",2.49604524037255,2.3349377086274,3.62856013671395,2.16229499783616
"Mozambique",1995,-15.162,60.556,15.483,11.225,463.182,2.123,47.668,-15.455,"Sub-Saharan Africa",4.55751749931018,3.11326885215084,4.79678390541759,1.49732739907278
"Namibia",1995,4.456,17.991,1.594,2.5,6807.64,4.115,11.123,-0.933,"Sub-Saharan Africa",3.10417679329058,1.6472311463711,3.58379029721991,2.12223325893091
"Niger",1995,-6.605,69.377,9.49,11.9,1010.72,2.454,10.858,-24.676,"Sub-Saharan Africa",3.0801631128512,3.17144633596124,4.93275451783442,1.63001035044395
"Nigeria",1995,-1.95,34.039,107.948,18.9,2699.1,1.872,4.058,-1.864,"Sub-Saharan Africa",2.10868446445455,3.63300823746715,4.22086980452563,1.38488171648744
"Rwanda",1995,3.911,100.754,5.992,9.213,738.904,24.541,55.967,34.971,"Sub-Saharan Africa",4.71798921575602,2.91669513900351,5.30585370914358,3.89390721322381
"Sao Tome and Principe",1995,-26.16,50.204,0.127,14.352,2494.1,2,36.8,-14.36,"Sub-Saharan Africa",4.29882958002459,3.35824799281151,4.60934105957061,1.44363547517881
"Senegal",1995,-5.365,97.678,8.69,22.328,2396.52,6.093,8.076,-24.028,"Sub-Saharan Africa",2.78585510379161,3.79948976470762,5.27484973682945,2.50695480093538
"Seychelles",1995,0.279,133.522,0.075,7.7,14492.24,0.485,0.505,-1.724,"Sub-Saharan Africa",0.48567948296045,2.73855765013714,5.58742746132318,0.467755332607527
"Sierra Leone",1995,-9.277,40.725,4.304,13.462,1523.06,-10.025,25.987,1.788,"Sub-Saharan Africa",3.95111358073011,3.29439473358963,4.40014003726757,-3.00070746961501
"South Africa",1995,-1.452,29.17,41.43,16.5,10436.33,3.1,8.849,0.0760000000000005,"Sub-Saharan Africa",2.87662910913913,3.49742457284713,4.06658164542776,1.84960367947318
"Tanzania",1995,-9.241,43.189,28.829,26,1274.89,3.571,26.77,-11.13,"Sub-Saharan Africa",3.98077770933128,3.95161333608207,4.45886701425644,1.98504493018134
"Togo",1995,-5.444,53.832,4.28,13.133,1966.39,19.691,15.797,-19.462,"Sub-Saharan Africa",3.45396754949668,3.26972166543112,4.6791015251215,3.67395300589195
"Uganda",1995,-3.767,488.458,18.595,13.623,1217.67,9.174,6.787,0.937,"Sub-Saharan Africa",2.61353984623597,3.30625109094695,6.88440171868005,2.91247788003604
"Zambia",1995,-3.825,143.752,8.684,14.944,1999.36,2.898,31.456,-14.617,"Sub-Saharan Africa",4.14198948680245,3.39857464104178,5.6612488709266,1.78568801744314
"Zimbabwe",1995,-4.466,56.77,11.523,6.575,37279.95,4.015,15.227,17.988,"Sub-Saharan Africa",3.41729383847276,2.58215516754323,4.73223276022362,2.0983441761738
"Benin",1996,-1.269,34.393,6.204,19.072,2258.61,4.324,4.917,-9.541,"Sub-Saharan Africa",2.2960294235221,3.64205506582847,4.23121151773968,2.17043874453495
"Botswana",1996,10.049,47.548,1.595,11.2,10349.25,2.466,10.1,-0.4,"Sub-Saharan Africa",3.00812438409137,3.11104801182267,4.55499746906475,1.63452930520174
"Burkina Faso",1996,-7.25,19.803,10.621,8.658,1135.29,11.015,6.109,-1.663,"Sub-Saharan Africa",2.5095427895985,2.85494943729787,3.67961751002966,3.09445931372108
"Burundi",1996,-4.608,40.029,6.09,10.781,772.302,-8.001,26.512,7.291,"Sub-Saharan Africa",3.97110012801653,3.07307650789504,4.38290735916956,-2.77659630782602
"Cabo Verde",1996,-6.341,366.512,0.399,25,3421.05,6.694,6.01,-2.4,"Sub-Saharan Africa",2.49342251097255,3.91242276564126,6.59718030457484,2.59989182051445
"Cameroon",1996,-2.553,26.397,13.892,15.325,2766.78,4.912,3.921,-21.884,"Sub-Saharan Africa",2.07537198859756,3.42369545046843,3.96675613713787,2.29503245580069
"Central African Republic",1996,-3.336,27.7,3.35,10.912,1163.6,-6.157,3.842,-15.358,"Sub-Saharan Africa",2.05566204481692,3.08510327454558,4.01490525667746,-2.51726733029811
"Chad",1996,-7.928,55.756,7.251,10.7,1389.44,2.115,11.331,5.967,"Sub-Saharan Africa",3.12263101871915,3.06556740121351,4.71421261738072,1.49391312992712
"Comoros",1996,-6.175,75.525,0.497,3.2,2782.84,-0.525,2.4,-0.75,"Sub-Saharan Africa",1.6094379124341,1.87986358439691,5.01765473364664,-0.503459983803007
"Congo, Rep.",1996,-22.916,0,2.817,19.089,4950.05,3.495,7.4,1.1,"Sub-Saharan Africa",2.69916160639756,3.64294480675006,0,1.9643459581453
"Cote d'Ivoire",1996,-0.967,75.761,14.324,9.45,4334.26,8.136,2.7,-11.4,"Sub-Saharan Africa",1.71905185120893,2.94194971278401,5.02077438214529,2.79320137041649
"Equatorial Guinea",1996,-124.557,91.186,0.524,49.543,1840.55,52.678,4.541,-15.331,"Sub-Saharan Africa",2.21820346294927,4.59608999772639,5.2060786222843,4.65743517047943
"Eswatini",1996,-2.842,11.198,0.912,11.4,5547.21,3.842,6.425,-5.864,"Sub-Saharan Africa",2.55934563531957,3.12867867763828,3.11087013218976,2.05566204481692
"Ethiopia",1996,0.302,132.798,53.789,5.909,795.31,13.533,0.919,-12.435,"Sub-Saharan Africa",0.82292297605071,2.47670807949289,5.58199053305208,3.29964060134586
"Gabon",1996,14.655,64.549,1.092,4.583,19062.37,3.625,0.69,-8.957,"Sub-Saharan Africa",0.644455004844934,2.22719648844333,4.86063180180936,1.99950538154446
"Gambia, The",1996,-5.548,44.42,1.148,8.3,2149.07,2.906,1.099,-5.882,"Sub-Saharan Africa",0.949674089587291,2.8130120727167,4.48696367678666,1.78829433764607
"Ghana",1996,-1.982,46.047,16.297,11.484,2794.52,4.765,44.487,-14.83,"Sub-Saharan Africa",4.48847048877288,3.13599220558717,4.5229276800977,2.26527787141119
"Guinea",1996,-6.216,67.677,8.095,14.4,1496.03,4.462,2.986,-2.568,"Sub-Saharan Africa",1.81400994875734,3.36157884535565,4.90794814721732,2.20107100928714
"Guinea-Bissau",1996,-6.004,38.958,1.095,16.726,1998.05,3.747,50.933,5.8,"Sub-Saharan Africa",4.6237545800915,3.51100400609817,4.35579600276994,2.03145134477574
"Kenya",1996,0.364,78.52,26.3,14.775,3695.88,4.479,6.814,5.26,"Sub-Saharan Africa",2.61746790615594,3.38722699131646,5.05654109643474,2.20478201024265
"Lesotho",1996,-25.881,71.638,1.862,13,1716.18,4.767,9.058,-0.904,"Sub-Saharan Africa",2.89982871324296,3.25957255626292,4.96482155036176,2.26568856759849
"Madagascar",1996,-3.095,98.716,13.378,11.15,1614.55,2.154,19.761,-29.275,"Sub-Saharan Africa",3.67749707454291,3.10659153892918,5.28541987485043,1.51045890796665
"Malawi",1996,-2.647,33.313,10.876,35.3,1018.37,9.979,37.733,-45.415,"Sub-Saharan Africa",4.32385776648336,4.25723071171199,4.19932009042062,2.99613119686413
"Mali",1996,-7.119,80.338,10.132,4.37,1535.47,7.281,6.452,-5.191,"Sub-Saharan Africa",2.56348948136809,2.18075148386741,5.07942864723324,2.68309821062845
"Mauritius",1996,0.741,105.132,1.134,5.785,10382.75,5.588,6.553,0.527,"Sub-Saharan Africa",2.57884177993552,2.45580341596454,5.3483865020958,2.42168036261629
"Mozambique",1996,-13.923,50.264,15.96,6.1,497.394,10.696,48.491,0.823,"Sub-Saharan Africa",4.57463169799693,2.50808785933768,4.61053523328151,3.06519512242954
"Namibia",1996,2.928,18.725,1.643,2.5,6815.55,3.196,8.704,-2.419,"Sub-Saharan Africa",2.86021356643529,1.6472311463711,3.62371895979853,1.87866980458824
"Niger",1996,-4.538,63.507,9.827,13.6,977.103,0.1,5.339,-5.519,"Sub-Saharan Africa",2.37684278350531,3.30456588469209,4.84435929729775,0.0998340788992076
"Nigeria",1996,2.031,25.206,110.669,9.839,2739.41,4.052,29.291,25.233,"Sub-Saharan Africa",4.07071874284933,2.98207380027614,3.9206224985193,2.10724784938722
"Rwanda",1996,-0.534,83.447,5.925,2.3,833.993,11.596,13.193,-42.774,"Sub-Saharan Africa",3.274266807298,1.57027854348498,5.11739478041042,3.14566141729162
"Sao Tome and Principe",1996,-17.559,59.79,0.13,14.065,2484.86,1.5,42.047,5.247,"Sub-Saharan Africa",4.43207659750821,3.33809798177627,4.78405552923754,1.19476321728711
"Senegal",1996,-5.345,0.071,8.913,24.5,2380.42,1.874,2.835,-5.241,"Sub-Saharan Africa",1.76493587249201,3.89223653127926,0.0709404830792237,1.38582367516141
"Sierra Leone",1996,-10.952,38.061,4.313,17.829,1143.23,-24.787,23.137,-2.85,"Sub-Saharan Africa",3.83504693119292,3.57475907643379,4.33250984742049,-3.90387315872161
"South Africa",1996,-1.014,15.675,42.21,20.3,10683.95,4.3,7.338,-1.511,"Sub-Saharan Africa",2.69082435137982,3.70437417888259,3.44623019541298,2.16501676414533
"Tanzania",1996,-5.232,24.957,29.603,13.9,1298,4.544,21.049,-5.721,"Sub-Saharan Africa",3.74056401379233,3.32632744540109,3.91070266264504,2.21884844819802
"Togo",1996,-6.286,50.399,4.446,8.427,1819.56,-3.871,4.596,-11.201,"Sub-Saharan Africa",2.22996410746158,2.82808998773684,4.61321692254602,-2.06294111328337
"Uganda",1996,-2.742,50.204,19.214,3.4,1256.2,6.595,7.516,0.729,"Sub-Saharan Africa",2.71457771157528,1.9378792776645,4.60934105957061,2.58515794848545
"Zambia",1996,-3.388,17.165,8.902,5.5,2071.71,6.219,38.581,7.125,"Sub-Saharan Africa",4.34607502061291,2.40605912529802,3.53686703063797,2.52715847721822
"Zimbabwe",1996,-1.779,28.571,11.905,13.107,12332.08,5.513,6.006,-9.221,"Sub-Saharan Africa",2.49276576700815,3.26774568879619,4.04584551653151,2.40838197959467
"Benin",1997,-4.966,18.799,6.387,27.961,2319.65,5.735,3.803,-1.114,"Sub-Saharan Africa",2.04579140304471,4.02427747710905,3.62765751691799,2.44725074520087
"Botswana",1997,14.398,39.539,1.631,8.316,10838.75,7.106,8.9,-1.2,"Sub-Saharan Africa",2.88233978630097,2.81492412682153,4.37059458358764,2.65900127157025
"Burkina Faso",1997,-8.086,57.236,10.897,17.5,1176.41,6.317,2.929,-3.18,"Sub-Saharan Africa",1.79575191958335,3.55616339024595,4.74040655638547,2.54259848363543
"Burundi",1997,0.631,54.344,6.19,14.4,762.966,0.413,31.063,4.551,"Sub-Saharan Africa",4.12942357176184,3.36157884535565,4.68856603362062,0.40207829332805
"Cabo Verde",1997,-5.507,89.514,0.408,25,3597.58,7.639,8.574,2.564,"Sub-Saharan Africa",2.8452650681863,3.91242276564126,5.18757341697907,2.73067078599833
"Cameroon",1997,-5.129,55.744,14.28,1.36,2834.45,5.314,4.783,0.862000000000001,"Sub-Saharan Africa",2.26896820753746,1.11451051536296,4.71399740536191,2.37222985291131
"Central African Republic",1997,-2.522,96.137,3.425,6.1,1185.03,4.105,1.623,-2.219,"Sub-Saharan Africa",1.26111064714492,2.50808785933768,5.2589484864253,2.11986913887724
"Chad",1997,-8.168,64.199,7.503,15.4,1418.59,5.653,5.572,-5.759,"Sub-Saharan Africa",2.41885794258784,3.42856716771906,4.8551954666492,2.43306647634657
"Comoros",1997,-6.225,71.054,0.507,25.4,2844.74,4.402,1.5,-0.9,"Sub-Saharan Africa",1.19476321728711,3.92828363031792,4.95663684620502,2.18786490713195
"Congo, Rep.",1997,-6.069,0,2.875,1.863,4800.74,-1.004,12.7,5.3,"Sub-Saharan Africa",3.23629558572279,1.38063319331189,0,-0.884199187605596
"Cote d'Ivoire",1997,-0.955,84.182,14.836,16.8,4424.16,5.723,6.301,3.601,"Sub-Saharan Africa",2.54009369206,3.51541066337007,5.12616357816891,2.44518733610965
"Equatorial Guinea",1997,-27.304,46.261,0.545,15,4391.11,147.973,3.017,-1.524,"Sub-Saharan Africa",1.82380866665205,3.40230664548059,4.52756325166918,5.69018842265924
"Eswatini",1997,-0.14,12.288,0.93,5,5612.99,3.103,7.945,1.52,"Sub-Saharan Africa",2.76962717687414,2.31243834127275,3.20342194466883,1.85052428438997
"Gabon",1997,9.367,57.04,1.119,3.6,19664.62,5.738,3.973,3.283,"Sub-Saharan Africa",2.08814319866115,1.99283576493974,4.73697678668216,2.44776594277872
"Gambia, The",1997,-0.493,43.461,1.201,9.074,2084.99,1.417,2.781,1.682,"Sub-Saharan Africa",1.74681920805054,2.90158291030856,4.46514349358756,1.14782352940976
"Ghana",1997,-2.564,48.666,16.703,18.134,2884.59,5.797,24.825,-19.662,"Sub-Saharan Africa",3.90540380322784,3.59169518791293,4.57823335557158,2.45784537665986
"Guinea",1997,-4.61,67.868,8.296,7.7,1535.29,5.182,1.937,-1.049,"Sub-Saharan Africa",1.41510073097352,2.73855765013714,4.91076609458132,2.34752078073925
"Guinea-Bissau",1997,-4.676,94.333,1.119,17.15,2072.29,5.994,49.065,-1.868,"Sub-Saharan Africa",4.58639696163088,3.53599425847531,5.24000634872035,2.49079297854661
"Kenya",1997,0.345,83.758,27,17.9,3614.85,0.411,11.322,4.508,"Sub-Saharan Africa",3.12183950083487,3.57872723210527,5.12111450306022,0.400229090505708
"Lesotho",1997,-30.429,65.671,1.864,26.218,1770.93,3.269,8.55,-0.507999999999999,"Sub-Saharan Africa",2.84248090820827,3.95995687806266,4.87786257185211,1.9002448964914
"Madagascar",1997,-4.734,89.74,13.78,8.5,1625.26,3.693,4.492,-15.269,"Sub-Saharan Africa",2.2076107933087,2.83665572896893,5.19009482296209,2.01743268111916
"Malawi",1997,-4.247,73.341,11.148,11.2,1059.05,6.587,9.137,-28.596,"Sub-Saharan Africa",2.90846048052666,3.11104801182267,4.98831345287899,2.58395790563751
"Mali",1997,-5.607,53.866,10.359,4.02,1573.8,4.797,-0.673,-7.125,"Sub-Saharan Africa",-0.630407065517449,2.09955188089442,4.67973281149634,2.27182928129923
"Mauritius",1997,-2.064,17.741,1.148,6.561,10836.73,5.687,6.831,0.278,"Sub-Saharan Africa",2.61993331999417,2.5800479042806,3.56981887957616,2.43897182524061
"Mozambique",1997,-8.977,68.797,16.397,16.223,541.348,11.815,7.36,-41.131,"Sub-Saharan Africa",2.69379062253536,3.48052571790338,4.9243601360304,3.16430320427689
"Namibia",1997,2.198,17.717,1.696,25.95,6881.37,4.216,9.679,0.975,"Sub-Saharan Africa",2.96576372435168,3.9496898325965,3.5684673134121,2.1458111720202
"Niger",1997,-5.818,69.101,10.178,11.3,957.75,1.527,2.93,-2.409,"Sub-Saharan Africa",1.79607497170239,3.11990204801234,4.92876873548645,1.2096474054867
"Nigeria",1997,0.294,24.136,113.458,5.832,2749.19,2.886,10.673,-18.618,"Sub-Saharan Africa",3.06305183742942,2.4637777321625,3.87728055671886,1.78176645799694
"Rwanda",1997,-2.905,72.227,6.203,23.6,915.313,14.9,11.755,-1.438,"Sub-Saharan Africa",3.1592302062126,3.85484245594117,4.97300903698033,3.39563257159034
"Sao Tome and Principe",1997,-14.668,79.914,0.132,14.419,2463.79,0.996,69.049,27.002,"Sub-Saharan Africa",4.92801600940428,3.36289425627672,5.0741373813284,0.878542329584897
"Senegal",1997,-4.608,67.845,9.131,24,2386.71,2.717,1.784,-1.051,"Sub-Saharan Africa",1.34264396233629,3.87163475638773,4.91042718079896,1.72493990569563
"Seychelles",1997,-11.741,143.013,0.077,6.757,17418.88,12.194,1.804,3.863,"Sub-Saharan Africa",1.3523816642241,2.60915735698486,5.65609493886885,3.19576829296342
"Sierra Leone",1997,-4.424,38.917,4.335,26.218,937.153,-17.596,14.559,-8.578,"Sub-Saharan Africa",3.37253390136476,3.95995687806266,4.35474338025468,-3.56162525127444
"South Africa",1997,-1.314,214.461,42.92,22,10780.4,2.6,8.613,1.275,"Sub-Saharan Africa",2.84977297079637,3.78470576309943,6.0612805197192,1.68374314399774
"Tanzania",1997,-4.67,123.276,30.33,22.45,1311.52,3.525,16.138,-4.911,"Sub-Saharan Africa",3.47528247298101,3.80493345537249,5.50758937482152,1.97256591772635
"Togo",1997,-4.688,152.642,4.593,14.352,1828.44,3.803,5.307,0.711,"Sub-Saharan Africa",2.37093447590217,3.35824799281151,5.72125322053383,2.04579140304471
"Uganda",1997,-3.755,44.195,19.832,15.2,1273.26,4.62,7.729,0.213,"Sub-Saharan Africa",2.742285619335,3.41552292004247,4.48188681172009,2.23505397636867
"Zambia",1997,-4.23,37.592,9.133,16.8,2096.3,3.814,21.418,-17.163,"Sub-Saharan Africa",3.75792340759669,3.51541066337007,4.32011530411495,2.04858498646912
"Zimbabwe",1997,-7.717,201.959,11.786,15.953,1873.95,0.296,-0.965,-6.971,"Sub-Saharan Africa",-0.856407052358076,3.46377496077029,6.00121801634471,0.291839640518654
"Benin",1998,-3.949,53.571,6.584,5.99,2339.32,3.961,5.755,1.952,"Sub-Saharan Africa",2.45068046668066,2.49013452838439,4.67424215856727,2.08520999940112
"Botswana",1998,3.53,11.306,1.666,9.396,10442.56,-1.622,6.51,-2.39,"Sub-Saharan Africa",2.57233410844203,2.93625103835027,3.12043081516834,-1.2605859643531
"Burkina Faso",1998,-6.605,42.99,11.201,12.5,1228.15,7.308,4.911,1.982,"Sub-Saharan Africa",2.29483294532592,3.22047199846445,4.45424995475911,2.6867653347876
"Burundi",1998,-4.906,62.165,6.3,2.1,785.268,4.752,12.471,-18.592,"Sub-Saharan Africa",3.21815671735817,1.48748283664127,4.82300400632401,2.26260431505045
"Cabo Verde",1998,-10.088,82.228,0.417,24,3814.75,8.413,4.399,-4.175,"Sub-Saharan Africa",2.18720011563275,3.87163475638773,5.10268002952342,2.82643888324149
"Cameroon",1998,-1.33,67.759,14.68,5.5,2892.22,4.895,3.177,-1.606,"Sub-Saharan Africa",1.87298070502983,2.40605912529802,4.90915891940036,2.29163546196291
"Chad",1998,-5.716,21.425,7.77,16,1465.15,6.952,4.259,-1.313,"Sub-Saharan Africa",2.15568745903915,3.46671103788472,3.75824982662664,2.63730962588194
"Comoros",1998,-6.86,69.536,0.518,15,2785.8,0.014,1.2,-0.3,"Sub-Saharan Africa",1.01597313417969,3.40230664548059,4.93504348420267,0.0139995427069988
"Congo, Dem. Rep.",1998,-2.021,21.77,45.734,10,862.969,-3.875,29.145,-169.855,"Sub-Saharan Africa",4.06572473686679,2.99822295029797,3.77420713974328,-2.06394110932766
"Congo, Rep.",1998,-10.743,0,2.937,13.775,5119.75,8.95,2.2,-10.5,"Sub-Saharan Africa",1.5296604950904,3.31731745812971,0,2.88790720360345
"Cote d'Ivoire",1998,-1.665,75.16,15.367,16.3,4482.09,4.931,4.503,-1.798,"Sub-Saharan Africa",2.20999829335218,3.48525190928865,5.01281060758759,2.29881576241919
"Equatorial Guinea",1998,-90.323,59.233,0.567,41.018,5267.62,24.815,7.936,4.919,"Sub-Saharan Africa",2.76850262947547,4.40730673270477,4.77469724650158,3.90500122895118
"Eswatini",1998,-5.192,15.152,0.939,22.603,5704.72,2.604,7.51,-0.435,"Sub-Saharan Africa",2.71378607743266,3.81171879936185,3.41236687294899,1.68517809889846
"Ethiopia",1998,-0.537,89.288,56.891,3.06,740.945,-4.185,3.6,10.02,"Sub-Saharan Africa",1.99283576493974,1.83725127472499,5.18504563783287,-2.13863171616011
"Gabon",1998,-12.999,87.585,1.147,9.5,19852.22,3.478,1.449,-2.524,"Sub-Saharan Africa",1.1661364652143,2.94719762257003,5.16578951908385,1.95965897989644
"Gambia, The",1998,-0.999,28.794,1.238,30.9,2153.09,6.5,1.114,-1.667,"Sub-Saharan Africa",0.959731626742164,4.12416509388627,4.05361561017648,2.5708146780957
"Ghana",1998,-3.039,40.572,17.121,9,2955.14,5.01,19.208,-5.617,"Sub-Saharan Africa",3.64915095540959,2.89344398588587,4.39637719479538,2.31439761925805
"Guinea",1998,-6.395,75.938,8.457,10.7,1560.99,3.644,5.103,3.166,"Sub-Saharan Africa",2.33244079847222,3.06556740121351,5.02310774887017,2.00454576579626
"Guinea-Bissau",1998,-3.556,109.103,1.144,42.09,1572.84,-22.446,8.071,-40.994,"Sub-Saharan Africa",2.78524049037651,4.43309845139733,5.38546057235651,-3.80475544232159
"Kenya",1998,1.364,38.498,27.8,4.2,3615.54,2.983,5.416,-5.906,"Sub-Saharan Africa",2.39092058518438,2.14211190823691,4.34392210982002,1.81305683456764
"Lesotho",1998,-19.333,79.415,1.865,12.2,1793.15,1.333,7.775,-0.775,"Sub-Saharan Africa",2.74817082354628,3.19625857216558,5.06787408560731,1.09841227266688
"Madagascar",1998,-6.573,108.46,14.195,6.561,1639.57,3.917,6.21,1.718,"Sub-Saharan Africa",2.52572864430826,2.5800479042806,5.37954987334441,2.07438300867596
"Malawi",1998,-0.102,60.684,11.458,4.9,1041.29,1.061,29.779,20.642,"Sub-Saharan Africa",4.08723242456987,2.29263575204241,4.79889513331406,0.923856143323056
"Mali",1998,-5.43,94.048,10.62,8.2,1580.01,2.926,4.068,4.741,"Sub-Saharan Africa",2.11107437862615,2.80097879391921,5.2369807340704,1.79478217022661
"Mauritius",1998,0.076,15.774,1.16,6.888,11374.51,6.072,6.808,-0.0230000000000006,"Sub-Saharan Africa",2.6165963222524,2.62815609007384,3.45251343075094,2.50354800475994
"Mozambique",1998,-13.937,28.472,16.814,15.263,582.673,10.369,1.487,-5.873,"Sub-Saharan Africa",1.1875304139956,3.41965020555891,4.04237657888474,3.03428492956541
"Namibia",1998,4.224,19.574,1.75,2.5,6887.97,3.291,6.617,-3.062,"Sub-Saharan Africa",2.58845074340882,1.6472311463711,3.66800119834052,1.90666068243153
"Niger",1998,-5.774,61.284,10.546,15.691,1016.58,9.975,4.571,1.641,"Sub-Saharan Africa",2.22463510380572,3.44724834080228,4.80873253634733,2.99573227355399
"Nigeria",1998,-2.024,22.265,116.32,5.7,2748.47,2.496,7.862,-2.811,"Sub-Saharan Africa",2.75920847244799,2.44122070725561,3.79666704482393,1.64574455827221
"Rwanda",1998,-3.611,70.099,6.769,21.801,908.731,8.34,6.462,-5.293,"Sub-Saharan Africa",2.5650199432349,3.7756286080679,4.9431065816802,2.81778541924927
"Sao Tome and Principe",1998,-17.135,54.777,0.135,14.419,2479.74,2.5,42.105,-26.944,"Sub-Saharan Africa",4.4334546666101,3.36289425627672,4.69650088687044,1.6472311463711
"Senegal",1998,-5.291,18.8,9.348,8.674,2470.57,5.972,0.989,-0.795,"Sub-Saharan Africa",0.873573983395485,2.85678356276244,3.62771063472713,2.48716619925861
"Seychelles",1998,-17.469,161.24,0.079,4.211,17503.01,2.467,2.7,0.896,"Sub-Saharan Africa",1.71905185120893,2.14465658165271,5.77605073466966,1.63490503211733
"Sierra Leone",1998,-3.387,75.584,4.381,16.8,919.51,-0.837,35.986,21.427,"Sub-Saharan Africa",4.27647014996743,3.51541066337007,5.01843555856014,-0.761300409664004
"South Africa",1998,-1.549,50.701,43.58,26.1,10670.22,0.5,6.973,-1.64,"Sub-Saharan Africa",2.6402951496577,3.95544928705161,4.61919005452884,0.481211825059603
"Tanzania",1998,-6.135,19.447,31.014,9.554,1330.17,3.708,12.778,-3.36,"Sub-Saharan Africa",3.24239975575247,2.95283476962427,3.66150039327833,2.02134582817212
"Togo",1998,-5.935,32.763,4.728,6.1,1735.76,-2.263,0.975,-4.332,"Sub-Saharan Africa",0.863584976157365,2.50808785933768,4.18267983083511,-1.55542505690817
"Uganda",1998,-4.419,45.093,20.45,7.4,1309.76,6.074,5.834,-1.895,"Sub-Saharan Africa",2.4641156785557,2.69916160639756,4.50199712979059,2.5038729553993
"Zambia",1998,-16.121,86.866,9.372,25.3,2034.9,-0.386,22.664,1.246,"Sub-Saharan Africa",3.81441129435545,3.92434191775042,5.15754701175339,-0.377005487639385
"Benin",1999,-4.232,39.409,6.789,2.813,2367.76,4.358,0.348,-5.407,"Sub-Saharan Africa",0.341333250530944,1.75759229540019,4.36730232989025,2.17807118072093
"Botswana",1999,10.778,9.311,1.698,0.9,11068.85,8.035,7.816,1.306,"Sub-Saharan Africa",2.75338753299653,0.808866935652782,2.9272149652918,2.78080417268153
"Burkina Faso",1999,-9.957,61.754,11.534,6.575,1280.22,7.333,-1.08,-5.991,"Sub-Saharan Africa",-0.936826251103314,2.58215516754323,4.81637148045643,2.69014898123015
"Burundi",1999,-4.453,74.664,6.489,12.4,771.27,1.164,3.522,-8.949,"Sub-Saharan Africa",1.97174684004538,3.21246561256992,5.00619007116583,0.992720906168792
"Cabo Verde",1999,-12.558,69.968,0.426,22,4177.47,11.86,4.344,-0.0549999999999997,"Sub-Saharan Africa",2.17493528487116,3.78470576309943,4.94123623840658,3.16809119482198
"Cameroon",1999,-4.411,68.37,15.091,13.8,2927.74,4.062,1.832,-1.345,"Sub-Saharan Africa",1.36587655871059,3.31912594469396,4.91813479034456,2.10964109576385
"Central African Republic",1999,-1.72,84.162,3.57,8.843,1208.87,2.887,-1.554,0.47,"Sub-Saharan Africa",-1.22434854192158,2.87595512926334,5.12592598622865,1.782093810283
"Comoros",1999,-3.661,64.624,0.529,14.975,2801.99,2.724,1.1,-0.0999999999999999,"Sub-Saharan Africa",0.950346929821134,3.400642289012,4.86179289616011,1.72735497508245
"Congo, Rep.",1999,-8.716,0,3.017,15.2,4801.52,-3.678,3,0.8,"Sub-Saharan Africa",1.81844645923207,3.41552292004247,0,-2.01350469758543
"Cote d'Ivoire",1999,-0.698,78.018,15.806,16.272,4427.98,1.618,0.744,-3.759,"Sub-Saharan Africa",0.688340267133369,3.48353587269355,5.05012781975555,1.25848488708488
"Equatorial Guinea",1999,-29.488,60.478,0.59,12.373,6395.43,26.395,0.372,-7.564,"Sub-Saharan Africa",0.363914233777551,3.21029288842376,4.79549518714099,3.96668042239675
"Eswatini",1999,-1.868,16.21,0.947,12.859,5818.07,2.951,5.862,-1.648,"Sub-Saharan Africa",2.46883514604572,3.24869962739394,3.47972558508999,1.80283634480507
"Ethiopia",1999,-7.027,97.781,58.448,5,766.6,6.294,7.941,4.341,"Sub-Saharan Africa",2.7691275329247,2.31243834127275,5.27590361122643,2.53899589421863
"Gabon",1999,7.862,73.086,1.176,21.9,17635.9,-8.943,-1.935,-3.384,"Sub-Saharan Africa",-1.41418288401968,3.78015466714532,4.98483080999733,-2.88712961709915
"Gambia, The",1999,-1.18,21.26,1.277,5.125,2220.89,6.399,3.807,2.693,"Sub-Saharan Africa",2.04680812512014,2.33666276137023,3.75052720765581,2.55533916452011
